match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,0.1,South Africa,Pakistan,Q de Kock,HM Amla,Mohammad Irfan,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,0.2,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,0.3,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,4,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,0.4,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,0.5,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,0.6,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,1.1,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,1.2,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,1.3,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,1.4,South Africa,Pakistan,HM Amla,Q de Kock,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,1.5,South Africa,Pakistan,HM Amla,Q de Kock,Sohail Tanvir,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,1.6,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,2.1,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,2.2,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,2.3,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,2.4,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,4,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,2.5,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,2.6,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,3.1,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,3.2,South Africa,Pakistan,HM Amla,Q de Kock,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,3.3,South Africa,Pakistan,HM Amla,Q de Kock,Sohail Tanvir,4,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,3.4,South Africa,Pakistan,HM Amla,Q de Kock,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,3.5,South Africa,Pakistan,HM Amla,Q de Kock,Sohail Tanvir,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,3.6,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,2,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,4.1,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,4,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,4.2,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,4,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,4.3,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,4.4,South Africa,Pakistan,Q de Kock,HM Amla,Mohammad Irfan,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,4.5,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,4.6,South Africa,Pakistan,HM Amla,Q de Kock,Mohammad Irfan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,5.1,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,5.2,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,5.3,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,5.4,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,5.5,South Africa,Pakistan,HM Amla,Q de Kock,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,5.6,South Africa,Pakistan,HM Amla,Q de Kock,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,6.1,South Africa,Pakistan,Q de Kock,HM Amla,Junaid Khan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,6.2,South Africa,Pakistan,Q de Kock,HM Amla,Junaid Khan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,6.3,South Africa,Pakistan,Q de Kock,HM Amla,Junaid Khan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,6.4,South Africa,Pakistan,Q de Kock,HM Amla,Junaid Khan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,6.5,South Africa,Pakistan,Q de Kock,HM Amla,Junaid Khan,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,6.6,South Africa,Pakistan,HM Amla,Q de Kock,Junaid Khan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,7.1,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,7.2,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,7.3,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,7.4,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,2,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,7.5,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,7.6,South Africa,Pakistan,Q de Kock,HM Amla,Sohail Tanvir,4,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,8.1,South Africa,Pakistan,HM Amla,Q de Kock,Junaid Khan,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,8.2,South Africa,Pakistan,Q de Kock,HM Amla,Junaid Khan,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,8.3,South Africa,Pakistan,HM Amla,Q de Kock,Junaid Khan,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,8.4,South Africa,Pakistan,Q de Kock,HM Amla,Junaid Khan,4,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,8.5,South Africa,Pakistan,Q de Kock,HM Amla,Junaid Khan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,8.6,South Africa,Pakistan,Q de Kock,HM Amla,Junaid Khan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,9.1,South Africa,Pakistan,HM Amla,Q de Kock,Saeed Ajmal,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,9.2,South Africa,Pakistan,HM Amla,Q de Kock,Saeed Ajmal,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,9.3,South Africa,Pakistan,HM Amla,Q de Kock,Saeed Ajmal,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,9.4,South Africa,Pakistan,Q de Kock,HM Amla,Saeed Ajmal,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,9.5,South Africa,Pakistan,Q de Kock,HM Amla,Saeed Ajmal,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,9.6,South Africa,Pakistan,Q de Kock,HM Amla,Saeed Ajmal,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,10.1,South Africa,Pakistan,HM Amla,Q de Kock,Junaid Khan,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,10.2,South Africa,Pakistan,Q de Kock,HM Amla,Junaid Khan,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,10.3,South Africa,Pakistan,HM Amla,Q de Kock,Junaid Khan,0,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,10.4,South Africa,Pakistan,HM Amla,Q de Kock,Junaid Khan,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,10.5,South Africa,Pakistan,Q de Kock,HM Amla,Junaid Khan,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,10.6,South Africa,Pakistan,HM Amla,Q de Kock,Junaid Khan,1,0,,,,,,,,,
649097,2013/14,2013-11-08,Sheikh Zayed Stadium,1,11.1,South Africa,Pakistan,HM Amla,Q de Kock,Saeed Ajmal,0,0,,,,,,,,,
