version,2.2.0
info,balls_per_over,6
info,team,Lancashire
info,team,Kent
info,gender,male
info,season,2021
info,date,2021/07/28
info,event,Royal London One-Day Cup
info,venue,"Kent County Cricket Ground, Beckenham"
info,city,Beckenham
info,toss_winner,Kent
info,toss_decision,field
info,umpire,ID Blackwell
info,umpire,IJ Gould
info,match_referee,DE Malcolm
info,outcome,no result
info,player,Lancashire,KK Jennings
info,player,Lancashire,JJ Bohannon
info,player,Lancashire,LWP Wells
info,player,Lancashire,GP Balderson
info,player,Lancashire,RP Jones
info,player,Lancashire,SJ Croft
info,player,Lancashire,GID Lavelle
info,player,Lancashire,DJ Lamb
info,player,Lancashire,TE Bailey
info,player,Lancashire,LJ Hurt
info,player,Lancashire,JP Morley
info,player,Kent,OG Robinson
info,player,Kent,TS Muyeye
info,player,Kent,HG Kuhn
info,player,Kent,HG Munsey
info,player,Kent,HZ Finch
info,player,Kent,JA Leaning
info,player,Kent,G Stewart
info,player,Kent,DI Stevens
info,player,Kent,NN Gilchrist
info,player,Kent,ME Milnes
info,player,Kent,JEG Logan
info,registry,people,DE Malcolm,29c7ca03
info,registry,people,DI Stevens,bca21d18
info,registry,people,DJ Lamb,27c5a793
info,registry,people,G Stewart,a77472dc
info,registry,people,GID Lavelle,c2988809
info,registry,people,GP Balderson,23dee937
info,registry,people,HG Kuhn,ede05b97
info,registry,people,HG Munsey,ff014c34
info,registry,people,HZ Finch,6b16f8ba
info,registry,people,ID Blackwell,818e8bf2
info,registry,people,IJ Gould,a9dfdf6c
info,registry,people,JA Leaning,f2ab7a69
info,registry,people,JEG Logan,9835bd79
info,registry,people,JJ Bohannon,fd96de7c
info,registry,people,JP Morley,7a8a0237
info,registry,people,KK Jennings,8479a24a
info,registry,people,LJ Hurt,45ca0dc0
info,registry,people,LWP Wells,1957c6b7
info,registry,people,ME Milnes,3dcd1e8d
info,registry,people,NN Gilchrist,93cad673
info,registry,people,OG Robinson,60f4c586
info,registry,people,RP Jones,ad8cb396
info,registry,people,SJ Croft,ab474682
info,registry,people,TE Bailey,b9877635
info,registry,people,TS Muyeye,10b79140
