match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
648651,2013/14,2013-12-05,New Wanderers Stadium,1,0.1,South Africa,India,HM Amla,Q de Kock,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,0.2,South Africa,India,HM Amla,Q de Kock,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,0.3,South Africa,India,HM Amla,Q de Kock,MM Sharma,1,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,0.4,South Africa,India,Q de Kock,HM Amla,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,0.5,South Africa,India,Q de Kock,HM Amla,MM Sharma,1,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,0.6,South Africa,India,HM Amla,Q de Kock,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,1.1,South Africa,India,Q de Kock,HM Amla,B Kumar,4,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,1.2,South Africa,India,Q de Kock,HM Amla,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,1.3,South Africa,India,Q de Kock,HM Amla,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,1.4,South Africa,India,Q de Kock,HM Amla,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,1.5,South Africa,India,Q de Kock,HM Amla,B Kumar,2,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,1.6,South Africa,India,Q de Kock,HM Amla,B Kumar,4,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,2.1,South Africa,India,HM Amla,Q de Kock,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,2.2,South Africa,India,HM Amla,Q de Kock,MM Sharma,4,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,2.3,South Africa,India,HM Amla,Q de Kock,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,2.4,South Africa,India,HM Amla,Q de Kock,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,2.5,South Africa,India,HM Amla,Q de Kock,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,2.6,South Africa,India,HM Amla,Q de Kock,MM Sharma,2,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,3.1,South Africa,India,Q de Kock,HM Amla,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,3.2,South Africa,India,Q de Kock,HM Amla,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,3.3,South Africa,India,Q de Kock,HM Amla,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,3.4,South Africa,India,Q de Kock,HM Amla,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,3.5,South Africa,India,Q de Kock,HM Amla,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,3.6,South Africa,India,Q de Kock,HM Amla,B Kumar,4,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,4.1,South Africa,India,HM Amla,Q de Kock,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,4.2,South Africa,India,HM Amla,Q de Kock,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,4.3,South Africa,India,HM Amla,Q de Kock,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,4.4,South Africa,India,HM Amla,Q de Kock,MM Sharma,1,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,4.5,South Africa,India,Q de Kock,HM Amla,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,4.6,South Africa,India,Q de Kock,HM Amla,MM Sharma,1,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,5.1,South Africa,India,Q de Kock,HM Amla,B Kumar,1,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,5.2,South Africa,India,HM Amla,Q de Kock,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,5.3,South Africa,India,HM Amla,Q de Kock,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,5.4,South Africa,India,HM Amla,Q de Kock,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,5.5,South Africa,India,HM Amla,Q de Kock,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,5.6,South Africa,India,HM Amla,Q de Kock,B Kumar,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,6.1,South Africa,India,Q de Kock,HM Amla,MM Sharma,4,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,6.2,South Africa,India,Q de Kock,HM Amla,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,6.3,South Africa,India,Q de Kock,HM Amla,MM Sharma,1,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,6.4,South Africa,India,HM Amla,Q de Kock,MM Sharma,0,0,,,,,,,,,
648651,2013/14,2013-12-05,New Wanderers Stadium,1,6.5,South Africa,India,HM Amla,Q de Kock,MM Sharma,0,0,,,,,,,,,
