version,2.1.0
info,balls_per_over,5
info,team,Birmingham Phoenix
info,team,Welsh Fire
info,gender,male
info,season,2021
info,date,2021/08/09
info,event,The Hundred Men's Competition
info,match_number,23
info,venue,"Edgbaston, Birmingham"
info,city,Birmingham
info,toss_winner,Welsh Fire
info,toss_decision,field
info,player_of_match,Imran Tahir
info,umpire,SJ O'Shaughnessy
info,umpire,RT Robinson
info,reserve_umpire,RJ Warren
info,tv_umpire,PK Baldwin
info,match_referee,Phil Whitticase
info,winner,Birmingham Phoenix
info,winner_runs,93
info,players,Birmingham Phoenix,FH Allen
info,players,Birmingham Phoenix,WCF Smeed
info,players,Birmingham Phoenix,MM Ali
info,players,Birmingham Phoenix,LS Livingstone
info,players,Birmingham Phoenix,CG Benjamin
info,players,Birmingham Phoenix,BAC Howell
info,players,Birmingham Phoenix,Miles Hammond
info,players,Birmingham Phoenix,AF Milne
info,players,Birmingham Phoenix,TG Helm
info,players,Birmingham Phoenix,PR Brown
info,players,Birmingham Phoenix,Imran Tahir
info,players,Welsh Fire,T Banton
info,players,Welsh Fire,IA Cockbain
info,players,Welsh Fire,BM Duckett
info,players,Welsh Fire,GD Phillips
info,players,Welsh Fire,JL du Plooy
info,players,Welsh Fire,JDS Neesham
info,players,Welsh Fire,GG White
info,players,Welsh Fire,Qais Ahmad
info,players,Welsh Fire,LJ Fletcher
info,players,Welsh Fire,ME Milnes
info,players,Welsh Fire,DA Payne
info,registry,people,AF Milne,350bb1b1
info,registry,people,BAC Howell,0bec3a6c
info,registry,people,BM Duckett,5f26f677
info,registry,people,CG Benjamin,95a15317
info,registry,people,DA Payne,6c79c098
info,registry,people,FH Allen,bf74b130
info,registry,people,GD Phillips,9a46c4e5
info,registry,people,GG White,0f21680d
info,registry,people,IA Cockbain,542fd5a6
info,registry,people,Imran Tahir,acee4cc4
info,registry,people,JDS Neesham,9219eff0
info,registry,people,JL du Plooy,6e6fb538
info,registry,people,LJ Fletcher,e423d162
info,registry,people,LS Livingstone,50c6bc2b
info,registry,people,ME Milnes,3dcd1e8d
info,registry,people,MM Ali,bb351c23
info,registry,people,Miles Hammond,c88bc84a
info,registry,people,PK Baldwin,6bb53c12
info,registry,people,PR Brown,1efd12d1
info,registry,people,Phil Whitticase,99d5f6fa
info,registry,people,Qais Ahmad,8d5d991e
info,registry,people,RJ Warren,9d1c62d7
info,registry,people,RT Robinson,b143c87d
info,registry,people,SJ O'Shaughnessy,4d4fdf4a
info,registry,people,T Banton,25f7b7d6
info,registry,people,TG Helm,74a274cc
info,registry,people,WCF Smeed,4e18e961
