match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1152733,2018/19,2018-12-08,North Sydney Oval,1,0.1,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,B Vakarewa,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,0.2,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,B Vakarewa,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,0.3,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,B Vakarewa,4,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,0.4,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,B Vakarewa,4,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,0.5,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,B Vakarewa,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,0.6,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,B Vakarewa,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,1.1,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,SL Bates,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,1.2,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,SL Bates,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,1.3,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,SL Bates,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,1.4,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,SL Bates,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,1.5,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,SL Bates,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,1.6,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,SL Bates,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,2.1,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,RM Farrell,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,2.2,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,RM Farrell,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,2.3,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,RM Farrell,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,2.4,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,RM Farrell,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,2.5,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,RM Farrell,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,2.6,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,RM Farrell,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,3.1,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,SL Bates,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,3.2,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,SL Bates,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,3.3,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,SL Bates,0,1,1,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,3.4,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,SL Bates,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,3.5,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,SL Bates,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,3.6,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,SL Bates,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,3.7,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,SL Bates,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,4.1,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,RM Farrell,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,4.2,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,RM Farrell,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,4.3,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,RM Farrell,4,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,4.4,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,RM Farrell,4,1,,1,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,4.5,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,RM Farrell,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,4.6,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,RM Farrell,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,4.7,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,RM Farrell,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,5.1,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,NJ Carey,0,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,5.2,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,NJ Carey,2,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,5.3,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,NJ Carey,4,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,5.4,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,NJ Carey,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,5.5,Sydney Sixers,Sydney Thunder,AJ Healy,EA Perry,NJ Carey,1,0,,,,,,,,,
1152733,2018/19,2018-12-08,North Sydney Oval,1,5.6,Sydney Sixers,Sydney Thunder,EA Perry,AJ Healy,NJ Carey,4,0,,,,,,,,,
