match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1229349,2020,2020-09-19,"County Ground, Bristol",1,0.1,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,4,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,0.2,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,4,1,,1,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,0.3,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,0,2,2,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,0.4,Western Storm,Sunrisers,LA Parfitt,FMK Morris,G Scrivens,1,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,0.5,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,0.6,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,1,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,0.7,Western Storm,Sunrisers,LA Parfitt,FMK Morris,G Scrivens,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,0.8,Western Storm,Sunrisers,LA Parfitt,FMK Morris,G Scrivens,1,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,1.1,Western Storm,Sunrisers,LA Parfitt,FMK Morris,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,1.2,Western Storm,Sunrisers,LA Parfitt,FMK Morris,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,1.3,Western Storm,Sunrisers,LA Parfitt,FMK Morris,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,1.4,Western Storm,Sunrisers,LA Parfitt,FMK Morris,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,1.5,Western Storm,Sunrisers,LA Parfitt,FMK Morris,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,1.6,Western Storm,Sunrisers,LA Parfitt,FMK Morris,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,2.1,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,2.2,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,2.3,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,2.4,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,2.5,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,1,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,2.6,Western Storm,Sunrisers,LA Parfitt,FMK Morris,G Scrivens,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,3.1,Western Storm,Sunrisers,FMK Morris,LA Parfitt,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,3.2,Western Storm,Sunrisers,FMK Morris,LA Parfitt,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,3.3,Western Storm,Sunrisers,FMK Morris,LA Parfitt,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,3.4,Western Storm,Sunrisers,FMK Morris,LA Parfitt,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,3.5,Western Storm,Sunrisers,FMK Morris,LA Parfitt,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,3.6,Western Storm,Sunrisers,FMK Morris,LA Parfitt,KJ Wolfe,4,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,4.1,Western Storm,Sunrisers,LA Parfitt,FMK Morris,G Scrivens,1,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,4.2,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,4,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,4.3,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,4.4,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,4.5,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,4.6,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,0,1,1,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,4.7,Western Storm,Sunrisers,FMK Morris,LA Parfitt,G Scrivens,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,5.1,Western Storm,Sunrisers,LA Parfitt,FMK Morris,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,5.2,Western Storm,Sunrisers,LA Parfitt,FMK Morris,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,5.3,Western Storm,Sunrisers,LA Parfitt,FMK Morris,KJ Wolfe,0,0,,,,,,,,,
1229349,2020,2020-09-19,"County Ground, Bristol",1,5.4,Western Storm,Sunrisers,LA Parfitt,FMK Morris,KJ Wolfe,4,0,,,,,,,,,
