match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,0.1,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,0.2,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,0.3,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,0.4,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,0.5,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,0.6,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,1,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,1.1,New South Wales,Tasmania,NCR Larkin,DP Hughes,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,1.2,New South Wales,Tasmania,NCR Larkin,DP Hughes,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,1.3,New South Wales,Tasmania,NCR Larkin,DP Hughes,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,1.4,New South Wales,Tasmania,NCR Larkin,DP Hughes,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,1.5,New South Wales,Tasmania,NCR Larkin,DP Hughes,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,1.6,New South Wales,Tasmania,NCR Larkin,DP Hughes,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,2.1,New South Wales,Tasmania,DP Hughes,NCR Larkin,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,2.2,New South Wales,Tasmania,DP Hughes,NCR Larkin,AL Fekete,4,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,2.3,New South Wales,Tasmania,DP Hughes,NCR Larkin,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,2.4,New South Wales,Tasmania,DP Hughes,NCR Larkin,AL Fekete,2,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,2.5,New South Wales,Tasmania,DP Hughes,NCR Larkin,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,2.6,New South Wales,Tasmania,DP Hughes,NCR Larkin,AL Fekete,3,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,3.1,New South Wales,Tasmania,DP Hughes,NCR Larkin,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,3.2,New South Wales,Tasmania,DP Hughes,NCR Larkin,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,3.3,New South Wales,Tasmania,DP Hughes,NCR Larkin,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,3.4,New South Wales,Tasmania,DP Hughes,NCR Larkin,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,3.5,New South Wales,Tasmania,DP Hughes,NCR Larkin,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,3.6,New South Wales,Tasmania,DP Hughes,NCR Larkin,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,4.1,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,4.2,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,4.3,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,4.4,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,4.5,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,4.6,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,1,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,5.1,New South Wales,Tasmania,NCR Larkin,DP Hughes,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,5.2,New South Wales,Tasmania,NCR Larkin,DP Hughes,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,5.3,New South Wales,Tasmania,NCR Larkin,DP Hughes,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,5.4,New South Wales,Tasmania,NCR Larkin,DP Hughes,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,5.5,New South Wales,Tasmania,NCR Larkin,DP Hughes,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,5.6,New South Wales,Tasmania,NCR Larkin,DP Hughes,TS Rogers,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,6.1,New South Wales,Tasmania,DP Hughes,NCR Larkin,AL Fekete,1,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,6.2,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,6.3,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,6.4,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,6.5,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,2,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,6.6,New South Wales,Tasmania,NCR Larkin,DP Hughes,AL Fekete,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,7.1,New South Wales,Tasmania,DP Hughes,NCR Larkin,SL Rainbird,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,7.2,New South Wales,Tasmania,DP Hughes,NCR Larkin,SL Rainbird,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,7.3,New South Wales,Tasmania,DP Hughes,NCR Larkin,SL Rainbird,4,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,7.4,New South Wales,Tasmania,DP Hughes,NCR Larkin,SL Rainbird,0,0,,,,,,,,,
1118885,2017/18,2018-02-24,Sydney Cricket Ground,1,7.5,New South Wales,Tasmania,DP Hughes,NCR Larkin,SL Rainbird,0,0,,,,,,,,,
